Freq.	V(clh)
4.13552905804014e+003	(-1.71095622801787e+001dB,1.65669991827012e+002°)
4.14988657488340e+003	(-1.70421340492852e+001dB,1.65639797044996e+002°)
4.16429393741436e+003	(-1.69746490636248e+001dB,1.65609288016507e+002°)
4.17875131868471e+003	(-1.69071068819900e+001dB,1.65578462530110e+002°)
4.19325889234693e+003	(-1.68395070591568e+001dB,1.65547318344316e+002°)
4.20781683265640e+003	(-1.67718491458465e+001dB,1.65515853187128e+002°)
4.22242531447343e+003	(-1.67041326886873e+001dB,1.65484064755579e+002°)
4.23708451326544e+003	(-1.66363572301757e+001dB,1.65451950715260e+002°)
4.25179460510901e+003	(-1.65685223086371e+001dB,1.65419508699837e+002°)
4.26655576669201e+003	(-1.65006274581863e+001dB,1.65386736310565e+002°)
4.28136817531573e+003	(-1.64326722086878e+001dB,1.65353631115790e+002°)
4.29623200889702e+003	(-1.63646560857153e+001dB,1.65320190650437e+002°)
4.31114744597039e+003	(-1.62965786105109e+001dB,1.65286412415502e+002°)
4.32611466569018e+003	(-1.62284392999444e+001dB,1.65252293877515e+002°)
4.34113384783273e+003	(-1.61602376664717e+001dB,1.65217832468014e+002°)
4.35620517279849e+003	(-1.60919732180928e+001dB,1.65183025582993e+002°)
4.37132882161425e+003	(-1.60236454583100e+001dB,1.65147870582348e+002°)
4.38650497593523e+003	(-1.59552538860849e+001dB,1.65112364789309e+002°)
4.40173381804736e+003	(-1.58867979957959e+001dB,1.65076505489866e+002°)
4.41701553086940e+003	(-1.58182772771945e+001dB,1.65040289932178e+002°)
4.43235029795514e+003	(-1.57496912153617e+001dB,1.65003715325976e+002°)
4.44773830349566e+003	(-1.56810392906639e+001dB,1.64966778841951e+002°)
4.46317973232148e+003	(-1.56123209787085e+001dB,1.64929477611132e+002°)
4.47867476990481e+003	(-1.55435357502990e+001dB,1.64891808724256e+002°)
4.49422360236178e+003	(-1.54746830713897e+001dB,1.64853769231117e+002°)
4.50982641645465e+003	(-1.54057624030401e+001dB,1.64815356139912e+002°)
4.52548339959409e+003	(-1.53367732013689e+001dB,1.64776566416569e+002°)
4.54119473984141e+003	(-1.52677149175078e+001dB,1.64737396984062e+002°)
4.55696062591082e+003	(-1.51985869975544e+001dB,1.64697844721719e+002°)
4.57278124717169e+003	(-1.51293888825254e+001dB,1.64657906464506e+002°)
4.58865679365084e+003	(-1.50601200083092e+001dB,1.64617579002307e+002°)
4.60458745603482e+003	(-1.49907798056174e+001dB,1.64576859079188e+002°)
4.62057342567218e+003	(-1.49213676999376e+001dB,1.64535743392639e+002°)
4.63661489457581e+003	(-1.48518831114838e+001dB,1.64494228592813e+002°)
4.65271205542519e+003	(-1.47823254551482e+001dB,1.64452311281743e+002°)
4.66886510156876e+003	(-1.47126941404515e+001dB,1.64409988012543e+002°)
4.68507422702620e+003	(-1.46429885714938e+001dB,1.64367255288598e+002°)
4.70133962649079e+003	(-1.45732081469038e+001dB,1.64324109562733e+002°)
4.71766149533172e+003	(-1.45033522597891e+001dB,1.64280547236371e+002°)
4.73404002959648e+003	(-1.44334202976857e+001dB,1.64236564658671e+002°)
4.75047542601316e+003	(-1.43634116425065e+001dB,1.64192158125648e+002°)
4.76696788199285e+003	(-1.42933256704903e+001dB,1.64147323879277e+002°)
4.78351759563201e+003	(-1.42231617521503e+001dB,1.64102058106580e+002°)
4.80012476571482e+003	(-1.41529192522220e+001dB,1.64056356938696e+002°)
4.81678959171562e+003	(-1.40825975296114e+001dB,1.64010216449926e+002°)
4.83351227380125e+003	(-1.40121959373419e+001dB,1.63963632656767e+002°)
4.85029301283348e+003	(-1.39417138225024e+001dB,1.63916601516920e+002°)
4.86713201037144e+003	(-1.38711505261934e+001dB,1.63869118928283e+002°)
4.88402946867400e+003	(-1.38005053834746e+001dB,1.63821180727920e+002°)
4.90098559070223e+003	(-1.37297777233108e+001dB,1.63772782691012e+002°)
4.91800058012185e+003	(-1.36589668685186e+001dB,1.63723920529784e+002°)
4.93507464130562e+003	(-1.35880721357121e+001dB,1.63674589892410e+002°)
4.95220797933586e+003	(-1.35170928352491e+001dB,1.63624786361902e+002°)
4.96940080000687e+003	(-1.34460282711768e+001dB,1.63574505454967e+002°)
4.98665330982741e+003	(-1.33748777411769e+001dB,1.63523742620845e+002°)
5.00396571602321e+003	(-1.33036405365118e+001dB,1.63472493240124e+002°)
5.02133822653942e+003	(-1.32323159419690e+001dB,1.63420752623532e+002°)
5.03877105004312e+003	(-1.31609032358068e+001dB,1.63368516010698e+002°)
5.05626439592583e+003	(-1.30894016896991e+001dB,1.63315778568890e+002°)
5.07381847430604e+003	(-1.30178105686807e+001dB,1.63262535391733e+002°)
5.09143349603170e+003	(-1.29461291310921e+001dB,1.63208781497891e+002°)
5.10910967268278e+003	(-1.28743566285240e+001dB,1.63154511829727e+002°)
5.12684721657380e+003	(-1.28024923057633e+001dB,1.63099721251930e+002°)
5.14464634075639e+003	(-1.27305354007369e+001dB,1.63044404550124e+002°)
5.16250725902183e+003	(-1.26584851444576e+001dB,1.62988556429432e+002°)
5.18043018590364e+003	(-1.25863407609690e+001dB,1.62932171513025e+002°)
5.19841533668013e+003	(-1.25141014672905e+001dB,1.62875244340629e+002°)
5.21646292737703e+003	(-1.24417664733633e+001dB,1.62817769367009e+002°)
5.23457317477002e+003	(-1.23693349819953e+001dB,1.62759740960410e+002°)
5.25274629638742e+003	(-1.22968061888077e+001dB,1.62701153400980e+002°)
5.27098251051270e+003	(-1.22241792821808e+001dB,1.62642000879145e+002°)
5.28928203618718e+003	(-1.21514534432002e+001dB,1.62582277493955e+002°)
5.30764509321266e+003	(-1.20786278456043e+001dB,1.62521977251400e+002°)
5.32607190215399e+003	(-1.20057016557307e+001dB,1.62461094062677e+002°)
5.34456268434179e+003	(-1.19326740324646e+001dB,1.62399621742433e+002°)
5.36311766187510e+003	(-1.18595441271866e+001dB,1.62337554006963e+002°)
5.38173705762401e+003	(-1.17863110837214e+001dB,1.62274884472367e+002°)
5.40042109523235e+003	(-1.17129740382874e+001dB,1.62211606652674e+002°)
5.41916999912041e+003	(-1.16395321194467e+001dB,1.62147713957920e+002°)
5.43798399448760e+003	(-1.15659844480555e+001dB,1.62083199692185e+002°)
5.45686330731516e+003	(-1.14923301372160e+001dB,1.62018057051589e+002°)
5.47580816436889e+003	(-1.14185682922290e+001dB,1.61952279122240e+002°)
5.49481879320186e+003	(-1.13446980105467e+001dB,1.61885858878145e+002°)
5.51389542215715e+003	(-1.12707183817275e+001dB,1.61818789179063e+002°)
5.53303828037058e+003	(-1.11966284873915e+001dB,1.61751062768324e+002°)
5.55224759777348e+003	(-1.11224274011769e+001dB,1.61682672270590e+002°)
5.57152360509544e+003	(-1.10481141886981e+001dB,1.61613610189568e+002°)
5.59086653386709e+003	(-1.09736879075049e+001dB,1.61543868905679e+002°)
5.61027661642287e+003	(-1.08991476070433e+001dB,1.61473440673666e+002°)
5.62975408590384e+003	(-1.08244923286174e+001dB,1.61402317620156e+002°)
5.64929917626044e+003	(-1.07497211053540e+001dB,1.61330491741161e+002°)
5.66891212225536e+003	(-1.06748329621677e+001dB,1.61257954899529e+002°)
5.68859315946630e+003	(-1.05998269157284e+001dB,1.61184698822336e+002°)
5.70834252428885e+003	(-1.05247019744315e+001dB,1.61110715098216e+002°)
5.72816045393928e+003	(-1.04494571383688e+001dB,1.61035995174639e+002°)
5.74804718645743e+003	(-1.03740913993031e+001dB,1.60960530355114e+002°)
5.76800296070957e+003	(-1.02986037406438e+001dB,1.60884311796347e+002°)
5.78802801639122e+003	(-1.02229931374265e+001dB,1.60807330505316e+002°)
5.80812259403009e+003	(-1.01472585562941e+001dB,1.60729577336295e+002°)
5.82828693498892e+003	(-1.00713989554813e+001dB,1.60651042987798e+002°)
5.84852128146842e+003	(-9.99541328480194e+000dB,1.60571717999467e+002°)
5.86882587651016e+003	(-9.91930048563988e+000dB,1.60491592748871e+002°)
5.88920096399946e+003	(-9.84305949094265e+000dB,1.60410657448251e+002°)
5.90964678866839e+003	(-9.76668922521923e+000dB,1.60328902141179e+002°)
5.93016359609864e+003	(-9.69018860454121e+000dB,1.60246316699139e+002°)
5.95075163272450e+003	(-9.61355653654819e+000dB,1.60162890818039e+002°)
5.97141114583583e+003	(-9.53679192045714e+000dB,1.60078614014632e+002°)
5.99214238358102e+003	(-9.45989364707641e+000dB,1.59993475622867e+002°)
6.01294559496994e+003	(-9.38286059882431e+000dB,1.59907464790140e+002°)
6.03382102987700e+003	(-9.30569164975242e+000dB,1.59820570473473e+002°)
6.05476893904408e+003	(-9.22838566557442e+000dB,1.59732781435594e+002°)
6.07578957408359e+003	(-9.15094150370026e+000dB,1.59644086240937e+002°)
6.09688318748147e+003	(-9.07335801327577e+000dB,1.59554473251536e+002°)
6.11805003260022e+003	(-8.99563403522887e+000dB,1.59463930622832e+002°)
6.13929036368197e+003	(-8.91776840232154e+000dB,1.59372446299386e+002°)
6.16060443585148e+003	(-8.83975993920909e+000dB,1.59280008010480e+002°)
6.18199250511929e+003	(-8.76160746250603e+000dB,1.59186603265628e+002°)
6.20345482838469e+003	(-8.68330978085940e+000dB,1.59092219349972e+002°)
6.22499166343891e+003	(-8.60486569503010e+000dB,1.58996843319578e+002°)
6.24660326896812e+003	(-8.52627399798224e+000dB,1.58900461996620e+002°)
6.26828990455661e+003	(-8.44753347498104e+000dB,1.58803061964449e+002°)
6.29005183068989e+003	(-8.36864290369990e+000dB,1.58704629562546e+002°)
6.31188930875778e+003	(-8.28960105433693e+000dB,1.58605150881364e+002°)
6.33380260105761e+003	(-8.21040668974130e+000dB,1.58504611757038e+002°)
6.35579197079732e+003	(-8.13105856555030e+000dB,1.58402997765981e+002°)
6.37785768209864e+003	(-8.05155543033690e+000dB,1.58300294219347e+002°)
6.40000000000029e+003	(-7.97189602576971e+000dB,1.58196486157367e+002°)
6.42221919046111e+003	(-7.89207908678404e+000dB,1.58091558343549e+002°)
6.44451552036329e+003	(-7.81210334176630e+000dB,1.57985495258746e+002°)
6.46688925751558e+003	(-7.73196751275157e+000dB,1.57878281095082e+002°)
6.48934067065648e+003	(-7.65167031563504e+000dB,1.57769899749736e+002°)
6.51187002945749e+003	(-7.57121046039814e+000dB,1.57660334818578e+002°)
6.53447760452633e+003	(-7.49058665135029e+000dB,1.57549569589660e+002°)
6.55716366741023e+003	(-7.40979758738630e+000dB,1.57437587036553e+002°)
6.57992849059913e+003	(-7.32884196226117e+000dB,1.57324369811525e+002°)
6.60277234752900e+003	(-7.24771846488226e+000dB,1.57209900238562e+002°)
6.62569551258512e+003	(-7.16642577962026e+000dB,1.57094160306225e+002°)
6.64869826110536e+003	(-7.08496258663948e+000dB,1.56977131660340e+002°)
6.67178086938348e+003	(-7.00332756224864e+000dB,1.56858795596518e+002°)
6.69494361467249e+003	(-6.92151937927314e+000dB,1.56739133052501e+002°)
6.71818677518794e+003	(-6.83953670744962e+000dB,1.56618124600328e+002°)
6.74151063011126e+003	(-6.75737821384405e+000dB,1.56495750438320e+002°)
6.76491545959315e+003	(-6.67504256329452e+000dB,1.56371990382882e+002°)
6.78840154475690e+003	(-6.59252841887968e+000dB,1.56246823860111e+002°)
6.81196916770182e+003	(-6.50983444241453e+000dB,1.56120229897215e+002°)
6.83561861150656e+003	(-6.42695929497392e+000dB,1.55992187113729e+002°)
6.85935016023259e+003	(-6.34390163744654e+000dB,1.55862673712536e+002°)
6.88316409892754e+003	(-6.26066013111915e+000dB,1.55731667470678e+002°)
6.90706071362865e+003	(-6.17723343829395e+000dB,1.55599145729962e+002°)
6.93104029136624e+003	(-6.09362022293957e+000dB,1.55465085387346e+002°)
6.95510312016709e+003	(-6.00981915137825e+000dB,1.55329462885119e+002°)
6.97924948905797e+003	(-5.92582889300977e+000dB,1.55192254200848e+002°)
7.00347968806906e+003	(-5.84164812107500e+000dB,1.55053434837108e+002°)
7.02779400823744e+003	(-5.75727551346009e+000dB,1.54912979810981e+002°)
7.05219274161063e+003	(-5.67270975354388e+000dB,1.54770863643326e+002°)
7.07667618125005e+003	(-5.58794953108956e+000dB,1.54627060347804e+002°)
7.10124462123454e+003	(-5.50299354318415e+000dB,1.54481543419676e+002°)
7.12589835666392e+003	(-5.41784049522635e+000dB,1.54334285824348e+002°)
7.15063768366254e+003	(-5.33248910196645e+000dB,1.54185259985674e+002°)
7.17546289938279e+003	(-5.24693808859971e+000dB,1.54034437774008e+002°)
7.20037430200871e+003	(-5.16118619191630e+000dB,1.53881790494006e+002°)
7.22537219075958e+003	(-5.07523216151007e+000dB,1.53727288872171e+002°)
7.25045686589345e+003	(-4.98907476104928e+000dB,1.53570903044136e+002°)
7.27562862871083e+003	(-4.90271276961137e+000dB,1.53412602541698e+002°)
7.30088778155825e+003	(-4.81614498308590e+000dB,1.53252356279572e+002°)
7.32623462783192e+003	(-4.72937021564751e+000dB,1.53090132541900e+002°)
7.35166947198137e+003	(-4.64238730130331e+000dB,1.52925898968478e+002°)
7.37719261951308e+003	(-4.55519509551692e+000dB,1.52759622540727e+002°)
7.40280437699419e+003	(-4.46779247691398e+000dB,1.52591269567391e+002°)
7.42850505205616e+003	(-4.38017834907145e+000dB,1.52420805669970e+002°)
7.45429495339847e+003	(-4.29235164239584e+000dB,1.52248195767881e+002°)
7.48017439079232e+003	(-4.20431131609329e+000dB,1.52073404063359e+002°)
7.50614367508438e+003	(-4.11605636023658e+000dB,1.51896394026086e+002°)
7.53220311820046e+003	(-4.02758579793255e+000dB,1.51717128377564e+002°)
7.55835303314935e+003	(-3.93889868759540e+000dB,1.51535569075221e+002°)
7.58459373402648e+003	(-3.84999412532976e+000dB,1.51351677296267e+002°)
7.61092553601777e+003	(-3.76087124742893e+000dB,1.51165413421289e+002°)
7.63734875540338e+003	(-3.67152923299349e+000dB,1.50976737017612e+002°)
7.66386370956150e+003	(-3.58196730667518e+000dB,1.50785606822406e+002°)
7.69047071697221e+003	(-3.49218474155196e+000dB,1.50591980725573e+002°)
7.71717009722123e+003	(-3.40218086214000e+000dB,1.50395815752404e+002°)
7.74396217100384e+003	(-3.31195504754837e+000dB,1.50197068046023e+002°)
7.77084726012867e+003	(-3.22150673478298e+000dB,1.49995692849631e+002°)
7.79782568752159e+003	(-3.13083542220595e+000dB,1.49791644488560e+002°)
7.82489777722961e+003	(-3.03994067315729e+000dB,1.49584876352159e+002°)
7.85206385442472e+003	(-2.94882211974597e+000dB,1.49375340875511e+002°)
7.87932424540784e+003	(-2.85747946681723e+000dB,1.49162989521029e+002°)
7.90667927761272e+003	(-2.76591249610408e+000dB,1.48947772759918e+002°)
7.93412927960989e+003	(-2.67412107057047e+000dB,1.48729640053554e+002°)
7.96167458111058e+003	(-2.58210513895399e+000dB,1.48508539834789e+002°)
7.98931551297070e+003	(-2.48986474051689e+000dB,1.48284419489218e+002°)
8.01705240719480e+003	(-2.39740001001379e+000dB,1.48057225336438e+002°)
8.04488559694008e+003	(-2.30471118288407e+000dB,1.47826902611324e+002°)
8.07281541652038e+003	(-2.21179860067991e+000dB,1.47593395445380e+002°)
8.10084220141018e+003	(-2.11866271673736e+000dB,1.47356646848178e+002°)
8.12896628824864e+003	(-2.02530410210137e+000dB,1.47116598688961e+002°)
8.15718801484367e+003	(-1.93172345171437e+000dB,1.46873191678429e+002°)
8.18550772017593e+003	(-1.83792159087822e+000dB,1.46626365350780e+002°)
8.21392574440298e+003	(-1.74389948200037e+000dB,1.46376058046063e+002°)
8.24244242886327e+003	(-1.64965823163488e+000dB,1.46122206892893e+002°)
8.27105811608034e+003	(-1.55519909782909e+000dB,1.45864747791610e+002°)
8.29977314976686e+003	(-1.46052349778637e+000dB,1.45603615397948e+002°)
8.32858787482877e+003	(-1.36563301585773e+000dB,1.45338743107293e+002°)
8.35750263736947e+003	(-1.27052941187227e+000dB,1.45070063039627e+002°)
8.38651778469392e+003	(-1.17521462981872e+000dB,1.44797506025230e+002°)
8.41563366531285e+003	(-1.07969080688974e+000dB,1.44521001591261e+002°)
8.44485062894693e+003	(-9.83960282900488e-001dB,1.44240477949317e+002°)
8.47416902653095e+003	(-8.88025610093393e-001dB,1.43955861984083e+002°)
8.50358921021808e+003	(-7.91889563341111e-001dB,1.43667079243201e+002°)
8.53311153338408e+003	(-6.95555150758481e-001dB,1.43374053928492e+002°)
8.56273635063153e+003	(-5.99025624736234e-001dB,1.43076708888672e+002°)
8.59246401779410e+003	(-5.02304493406627e-001dB,1.42774965613722e+002°)
8.62229489194083e+003	(-4.05395532552974e-001dB,1.42468744231059e+002°)
8.65222933138042e+003	(-3.08302797972937e-001dB,1.42157963503707e+002°)
8.68226769566552e+003	(-2.11030638306152e-001dB,1.41842540830635e+002°)
8.71241034559705e+003	(-1.13583708336287e-001dB,1.41522392249470e+002°)
8.74265764322855e+003	(-1.59669827749195e-002dB,1.41197432441802e+002°)
8.77300995187053e+003	(8.18142294625156e-002dB,1.40867574741288e+002°)
8.80346763609479e+003	(1.79754270483806e-001dB,1.40532731144821e+002°)
8.83403106173886e+003	(2.77847118142274e-001dB,1.40192812326995e+002°)
8.86470059591035e+003	(3.76086370251071e-001dB,1.39847727658149e+002°)
8.89547660699139e+003	(4.74465228285064e-001dB,1.39497385226265e+002°)
8.92635946464303e+003	(5.72976480569924e-001dB,1.39141691863031e+002°)
8.95734953980969e+003	(6.71612484958141e-001dB,1.38780553174379e+002°)
8.98844720472362e+003	(7.70365150995096e-001dB,1.38413873575833e+002°)
9.01965283290936e+003	(8.69225921579527e-001dB,1.38041556333013e+002°)
9.05096679918825e+003	(9.68185754127321e-001dB,1.37663503607678e+002°)
9.08238947968289e+003	(1.06723510124861e+000dB,1.37279616509677e+002°)
9.11392125182170e+003	(1.16636389095224e+000dB,1.36889795155214e+002°)
9.14556249434344e+003	(1.26556150639626e+000dB,1.36493938731852e+002°)
9.17731358730174e+003	(1.36481676520575e+000dB,1.36091945570696e+002°)
9.20917491206970e+003	(1.46411789838497e+000dB,1.35683713226185e+002°)
9.24114685134443e+003	(1.56345252885429e+000dB,1.35269138563992e+002°)
9.27322978915168e+003	(1.66280764964955e+000dB,1.34848117857492e+002°)
9.30542411085044e+003	(1.76216960182599e+000dB,1.34420546893302e+002°)
9.33773020313758e+003	(1.86152405211471e+000dB,1.33986321086405e+002°)
9.37014845405246e+003	(1.96085597038877e+000dB,1.33545335605365e+002°)
9.40267925298164e+003	(2.06014960699977e+000dB,1.33097485508174e+002°)
9.43532299066351e+003	(2.15938847005743e+000dB,1.32642665889248e+002°)
9.46808005919303e+003	(2.25855530272941e+000dB,1.32180772038120e+002°)
9.50095085202638e+003	(2.35763206065055e+000dB,1.31711699610350e+002°)
9.53393576398576e+003	(2.45659988953781e+000dB,1.31235344811189e+002°)
9.56703519126408e+003	(2.55543910311874e+000dB,1.30751604592511e+002°)
9.60024953142971e+003	(2.65412916149085e+000dB,1.30260376863527e+002°)
9.63357918343131e+003	(2.75264865004013e+000dB,1.29761560715742e+002°)
9.66702454760256e+003	(2.85097525905975e+000dB,1.29255056662646e+002°)
9.70058602566703e+003	(2.94908576421957e+000dB,1.28740766894529e+002°)
9.73426402074294e+003	(3.04695600805118e+000dB,1.28218595548829e+002°)
9.76805893734806e+003	(3.14456088262456e+000dB,1.27688448996328e+002°)
9.80197118140454e+003	(3.24187431360526e+000dB,1.27150236143489e+002°)
9.83600116024377e+003	(3.33886924589416e+000dB,1.26603868751113e+002°)
9.87014928261131e+003	(3.43551763106386e+000dB,1.26049261769472e+002°)
9.90441595867179e+003	(3.53179041681812e+000dB,1.25486333689936e+002°)
9.93880160001380e+003	(3.62765753871410e+000dB,1.24915006913032e+002°)
9.97330661965490e+003	(3.72308791439719e+000dB,1.24335208132753e+002°)
1.00079314320465e+004	(3.81804944060936e+000dB,1.23746868736811e+002°)
1.00426764530789e+004	(3.91250899324339e+000dB,1.23149925222391e+002°)
1.00775421000863e+004	(4.00643243072057e+000dB,1.22544319626779e+002°)
1.01125287918517e+004	(4.09978460098076e+000dB,1.21929999972126e+002°)
1.01476369486121e+004	(4.19252935237482e+000dB,1.21306920723358e+002°)
1.01828669920635e+004	(4.28462954875584e+000dB,1.20675043258113e+002°)
1.02182193453656e+004	(4.37604708906384e+000dB,1.20034336347332e+002°)
1.02536944331477e+004	(4.46674293169849e+000dB,1.19384776644934e+002°)
1.02892926815129e+004	(4.55667712396674e+000dB,1.18726349184772e+002°)
1.03250145180437e+004	(4.64580883688619e+000dB,1.18059047882817e+002°)
1.03608603718073e+004	(4.73409640560972e+000dB,1.17382876042295e+002°)
1.03968306733603e+004	(4.82149737572167e+000dB,1.16697846859230e+002°)
1.04329258547541e+004	(4.90796855563361e+000dB,1.16003983925597e+002°)
1.04691463495401e+004	(4.99346607528193e+000dB,1.15301321727053e+002°)
1.05054925927749e+004	(5.07794545129806e+000dB,1.14589906131943e+002°)
1.05419650210255e+004	(5.16136165878491e+000dB,1.13869794868077e+002°)
1.05785640723744e+004	(5.24366920979212e+000dB,1.13141057983497e+002°)
1.06152901864254e+004	(5.32482223853538e+000dB,1.12403778287310e+002°)
1.06521438043080e+004	(5.40477459335092e+000dB,1.11658051766429e+002°)
1.06891253686837e+004	(5.48347993532019e+000dB,1.10903987973927e+002°)
1.07262353237503e+004	(5.56089184343567e+000dB,1.10141710384614e+002°)
1.07634741152481e+004	(5.63696392611161e+000dB,1.09371356713307e+002°)
1.08008421904648e+004	(5.71164993877144e+000dB,1.08593079191305e+002°)
1.08383399982409e+004	(5.78490390717014e+000dB,1.07807044796517e+002°)
1.08759679889753e+004	(5.85668025603065e+000dB,1.07013435432827e+002°)
1.09137266146304e+004	(5.92693394249525e+000dB,1.06212448054358e+002°)
1.09516163287379e+004	(5.99562059381292e+000dB,1.05404294730534e+002°)
1.09896375864038e+004	(6.06269664860486e+000dB,1.04589202648052e+002°)
1.10277908443144e+004	(6.12811950097292e+000dB,1.03767414046244e+002°)
1.10660765607412e+004	(6.19184764664211e+000dB,1.02939186082685e+002°)
1.11044951955470e+004	(6.25384083026040e+000dB,1.02104790626360e+002°)
1.11430472101910e+004	(6.31406019291436e+000dB,1.01264513976233e+002°)
1.11817330677343e+004	(6.37246841886690e+000dB,1.00418656503688e+002°)
1.12205532328458e+004	(6.42902988047660e+000dB,9.95675322178947e+001°)
1.12595081718077e+004	(6.48371078022362e+000dB,9.87114682539037e+001°)
1.12985983525210e+004	(6.53647928874499e+000dB,9.78508042839982e+001°)
1.13378242445108e+004	(6.58730567777187e+000dB,9.69858918535919e+001°)
1.13771863189327e+004	(6.63616244686564e+000dB,9.61170936437659e+001°)
1.14166850485778e+004	(6.68302444286988e+000dB,9.52447826633387e+001°)
1.14563209078786e+004	(6.72786897102767e+000dB,9.43693413741511e+001°)
1.14960943729149e+004	(6.77067589676429e+000dB,9.34911607540337e+001°)
1.15360059214192e+004	(6.81142773719843e+000dB,9.26106393026712e+001°)
1.15760560327825e+004	(6.85010974152472e+000dB,9.17281819962666e+001°)
1.16162451880603e+004	(6.88670995950153e+000dB,9.08441991975618e+001°)
1.16565738699779e+004	(6.92121929738266e+000dB,8.99591055283324e+001°)
1.16970425629369e+004	(6.95363156074747e+000dB,8.90733187119516e+001°)
1.17376517530204e+004	(6.98394348380641e+000dB,8.81872583940277e+001°)
1.17784019279990e+004	(7.01215474489309e+000dB,8.73013449493808e+001°)
1.18192935773369e+004	(7.03826796798745e+000dB,8.64159982838337e+001°)
1.18603271921974e+004	(7.06228871025582e+000dB,8.55316366393358e+001°)
1.19015032654491e+004	(7.08422543573118e+000dB,8.46486754109130e+001°)
1.19428222916718e+004	(7.10408947539524e+000dB,8.37675259837688e+001°)
1.19842847671621e+004	(7.12189497405576e+000dB,8.28885945986031e+001°)
1.20258911899400e+004	(7.13765882453865e+000dB,8.20122812528409e+001°)
1.20676420597541e+004	(7.15140058983256e+000dB,8.11389786450014e+001°)
1.21095378780883e+004	(7.16314241392969e+000dB,8.02690711688940e+001°)
1.21515791481673e+004	(7.17290892220079e+000dB,7.94029339636874e+001°)
1.21937663749630e+004	(7.18072711222654e+000dB,7.85409320252277e+001°)
1.22361000652005e+004	(7.18662623607161e+000dB,7.76834193832302e+001°)
1.22785807273640e+004	(7.19063767504215e+000dB,7.68307383482062e+001°)
1.23212088717031e+004	(7.19279480800472e+000dB,7.59832188311913e+001°)
1.23639850102387e+004	(7.19313287436626e+000dB,7.51411777385334e+001°)
1.24069096567695e+004	(7.19168883282240e+000dB,7.43049184432177e+001°)
1.24499833268779e+004	(7.18850121697534e+000dB,7.34747303334110e+001°)
1.24932065379363e+004	(7.18360998890213e+000dB,7.26508884381741e+001°)
1.25365798091133e+004	(7.17705639172126e+000dB,7.18336531295804e+001°)
1.25801036613799e+004	(7.16888280216422e+000dB,7.10232698998100e+001°)
1.26237786175157e+004	(7.15913258410385e+000dB,7.02199692112016e+001°)
1.26676052021153e+004	(7.14784994393184e+000dB,6.94239664166822e+001°)
1.27115839415947e+004	(7.13507978860929e+000dB,6.86354617475374e+001°)
1.27557153641974e+004	(7.12086758714146e+000dB,6.78546403650566e+001°)
1.28000000000007e+004	(7.10525923615287e+000dB,6.70816724722570e+001°)
1.28444383809223e+004	(7.08830093015703e+000dB,6.63167134816158e+001°)
1.28890310407267e+004	(7.07003903703951e+000dB,6.55599042345310e+001°)
1.29337785150313e+004	(7.05051997919011e+000dB,6.48113712680824e+001°)
1.29786813413131e+004	(7.02979012064416e+000dB,6.40712271246012e+001°)
1.30237400589151e+004	(7.00789566051672e+000dB,6.33395706995047e+001°)
1.30689552090528e+004	(6.98488253294105e+000dB,6.26164876228994e+001°)
1.31143273348206e+004	(6.96079631365436e+000dB,6.19020506705150e+001°)
1.31598569811983e+004	(6.93568213331027e+000dB,6.11963201996462e+001°)
1.32055446950581e+004	(6.90958459753757e+000dB,6.04993446059319e+001°)
1.32513910251703e+004	(6.88254771371206e+000dB,5.98111607969689e+001°)
1.32973965222108e+004	(6.85461482435853e+000dB,5.91317946789673e+001°)
1.33435617387671e+004	(6.82582854705785e+000dB,5.84612616528692e+001°)
1.33898872293451e+004	(6.79623072069571e+000dB,5.77995671165914e+001°)
1.34363735503760e+004	(6.76586235785738e+000dB,5.71467069702929e+001°)
1.34830212602226e+004	(6.73476360314571e+000dB,5.65026681218232e+001°)
1.35298309191864e+004	(6.70297369717659e+000dB,5.58674289897546e+001°)
1.35768030895139e+004	(6.67053094598879e+000dB,5.52409600016593e+001°)
1.36239383354037e+004	(6.63747269559113e+000dB,5.46232240855289e+001°)
1.36712372230132e+004	(6.60383531136033e+000dB,5.40141771524839e+001°)
1.37187003204653e+004	(6.56965416199696e+000dB,5.34137685691520e+001°)
1.37663281978552e+004	(6.53496360774426e+000dB,5.28219416183016e+001°)
1.38141214272574e+004	(6.49979699257379e+000dB,5.22386339465528e+001°)
1.38620805827326e+004	(6.46418664004566e+000dB,5.16637779981562e+001°)
1.39102062403343e+004	(6.42816385255549e+000dB,5.10973014340389e+001°)
1.39584989781160e+004	(6.39175891368611e+000dB,5.05391275354724e+001°)
1.40069593761382e+004	(6.35500109339162e+000dB,4.99891755918862e+001°)
1.40555880164750e+004	(6.31791865575018e+000dB,4.94473612724808e+001°)
1.41043854832214e+004	(6.28053886903246e+000dB,4.89135969814418e+001°)
1.41533523625002e+004	(6.24288801784468e+000dB,4.83877921966588e+001°)
1.42024892424692e+004	(6.20499141711646e+000dB,4.78698537919645e+001°)
1.42517967133280e+004	(6.16687342771667e+000dB,4.73596863430063e+001°)
1.43012753673252e+004	(6.12855747349280e+000dB,4.68571924169352e+001°)
1.43509257987657e+004	(6.09006605954193e+000dB,4.63622728461721e+001°)
1.44007486040175e+004	(6.05142079153430e+000dB,4.58748269865796e+001°)
1.44507443815193e+004	(6.01264239592305e+000dB,4.53947529604012e+001°)
